id_persona	categoria	forma	index_token	context	estat
pa-003	pronom_hi_candidat	hi	432	ha un acord totalitari perquè hi havia pares en el sentit	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	435	totalitari perquè hi havia pares en el sentit de dir bueno	candidat textual ASR; revisió auditiva pendent
pa-003	contacte_castella_candidat	bueno	440	en el sentit de dir bueno hi existeix un sistema educatiu	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	441	el sentit de dir bueno hi existeix un sistema educatiu ric	candidat textual ASR; revisió auditiva pendent
pa-003	incoatiu_eix_candidat	existeix	442	sentit de dir bueno hi existeix un sistema educatiu ric amb	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	457	la necessitat d'un sistema propi en canvi hi havia també certs	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	459	d'un sistema propi en canvi hi havia també certs polítics que	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	van ser	504	molt molt jo crec que van ser molt valents i després	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	530	que s'havia d'aprendre decisions importants en acabar les etapes perquè no	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	va demanar	585	un altre plantejament on es va demanar un esforç importantíssim per	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	628	de dir molt clarament que hi va haver el suport polític	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	va haver	629	dir molt clarament que hi va haver el suport polític és	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	640	a dir independentment dels interrogants en diferents cercles polítics podia haver	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	654	el suport polític l'escola no hi fora perquè el qui va	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	va donar	659	hi fora perquè el qui va donar els mitjans al sistema	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	va ser	665	donar els mitjans al sistema va ser el polític amb moments	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	679	convenciments certament però el suport hi va ser des de l'inici	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	va ser	680	certament però el suport hi va ser des de l'inici sinó	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	694	existiria per molta valentia que hi hagués dels pares i per	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	703	i per molta valentia que hi hagués de l'administració o dels	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	va haver	714	mestres és a dir es va haver d'anar encaixant totes les	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	va concebre	747	propi plantejament lingüístic ja es va concebre com una escola oberta	candidat textual ASR; revisió auditiva pendent
pa-003	perifrasi_past_candidata	van intervenir	790	aquests conceptes són els que van intervenir en l'evolució i en	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	792	són els que van intervenir en l'evolució i en la concepció	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	795	van intervenir en l'evolució i en la concepció del sistema l'escola	candidat textual ASR; revisió auditiva pendent
pa-003	possessius_candidat	meu	805	l'escola endurrana forma part del meu creixement com a persona i	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	n'estic	814	persona i com a professional n'estic molt orgullosa no puc dir	candidat textual ASR; revisió auditiva pendent
pa-003	possessius_candidat	meva	830	dir me la sento molt meva a l'escola endurrana tot i	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	849	persones que l'han tirat endavant hi ha hagut moments de molta	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	872	una voluntat s'havia de creure en el projecte per tirar la	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	879	projecte per tirar la endavant hi havia de creure jo crec	candidat textual ASR; revisió auditiva pendent
pa-003	possessius_candidat	teu	946	per aquests alumnes i pel teu país evidentment és a dir	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_en_candidat	en	966	educació i amb el país en general la dimensió et dona	candidat textual ASR; revisió auditiva pendent
pa-003	pronom_hi_candidat	hi	985	moviment i després crec que hi ha un tema molt important	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va ser	1	mòbil va ser multifactorial diria es va	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va veure	6	va ser multifactorial diria es va veure que el sistema era	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va dir	27	s'hagués fet el que se'n va dir reformeta era un executiu	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	39	perquè no deixava de haver hi el servei dels copríncipes que	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	en	55	i amb el famós recurs en queixa els serveis dels copríncipes	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	en	61	queixa els serveis dels copríncipes en aquest cas el delegat permanent	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	en	70	delegat permanent amb el recurs en queixa podia posar en suspens	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	en	74	recurs en queixa podia posar en suspens o anular una disposició	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va posar	102	el fracàs de la reformeta va posar amb evidència de que	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va servir	138	de les coses del país va servir per això de fet	candidat textual ASR; revisió auditiva pendent
pa-002	possessius_candidat	seves	148	fet per evidenciar amb les seves mangances les seves contradiccions i	candidat textual ASR; revisió auditiva pendent
pa-002	possessius_candidat	seves	151	amb les seves mangances les seves contradiccions i els seus problemes	candidat textual ASR; revisió auditiva pendent
pa-002	possessius_candidat	seus	155	les seves contradiccions i els seus problemes no resolts de que	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va fer	182	camí de la reformeta es va fer el codi de l'administració	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	en	188	fer el codi de l'administració en principi s'havia establert un calendari	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va veure	206	i anar los però es va veure que això era un	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_ho_candidat	ho	248	que val la pena que ho digués ara perquè no ho	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_ho_candidat	ho	253	ho digués ara perquè no ho he dit considero que ha	candidat textual ASR; revisió auditiva pendent
pa-002	possessius_candidat	seu	273	ordinaris paraules i era el seu opositor és una paradoxa no	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	en	305	era una manera però curiosament en guardo un bon record i	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va promoure	319	els dos punts importants que va promoure ell els vagi votar	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va passar	342	compra de fassa que es va passar d'inferda és a dir	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	395	un patriarca i que clar hi havia una diferència d'edat considerable	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	403	diferència d'edat considerable a més hi havia molts lligams hi havia	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	407	més hi havia molts lligams hi havia lligams familiars i hi	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	412	hi havia lligams familiars i hi havia lligams a través del	candidat textual ASR; revisió auditiva pendent
pa-002	possessius_candidat	meu	418	havia lligams a través del meu sogre comercials perquè dins socis	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	427	dins socis és a dir hi havia un intrínculis entre mig	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va fer	436	entre mig a mi se'm va fer difícil no votar lo	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	445	votar lo però evidentment no hi havia d'altra fórmula amb tot	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va ser	482	més ursencial i la prova va ser que aquelles eleccions escaldes	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va dir	489	que aquelles eleccions escaldes es va dir obertament per part de	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	vam presentar	499	de la candidatura d'escaldes nosaltres vam presentar un projecte de constitució	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	507	projecte de constitució que no hi posàvem la paraula constitució però	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	515	paraula constitució però el contingut hi era i van ser aquestes	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	van ser	518	el contingut hi era i van ser aquestes dos parroques de	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	van guanyar	529	fet amb aquelles eleccions que van guanyar que van promoure el	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	van promoure	532	eleccions que van guanyar que van promoure el canvi amb l'ajuda	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_ho_candidat	ho	627	la separació de poders d'això ho teníem inclocat i ho teníem	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_ho_candidat	ho	631	d'això ho teníem inclocat i ho teníem clar però que això	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_ho_candidat	ho	650	dir un tot ja ja ho van anar ben improvéssivament està	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	van anar	651	un tot ja ja ho van anar ben improvéssivament està a	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	en	659	improvéssivament està a dir que en aquest cas un dels que	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va fer	665	aquest cas un dels que va fer que el carlos també	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	n'escapgui	671	fer que el carlos també n'escapgui i obertament i públicament va	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va ser	676	n'escapgui i obertament i públicament va ser el copríncep joan martí	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_ho_candidat	ho	689	i amb conste i això ho dic entre cometes de que	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_ho_candidat	ho	699	que el copríncep mitterrand també ho hauria dit altes autoritats però	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	van entendre	706	dit altes autoritats però no van entendre el missatge amb el	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	724	que era de l'anticrèixer però hi havia gent jove també i	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_hi_candidat	hi	750	control de govern per exemple hi ha una cosa que es	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va plantejar	756	ha una cosa que es va plantejar a la primera legislatura	candidat textual ASR; revisió auditiva pendent
pa-002	pronom_en_candidat	n'ha	765	primera legislatura que no se n'ha parlat gaire i tampoc és	candidat textual ASR; revisió auditiva pendent
pa-002	negacio_lexical_candidat	tampoc	769	se n'ha parlat gaire i tampoc és d'aquelles coses és a	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va nominar	782	la primera legislatura no es va nominar un consell constituent com	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va nominar	789	un consell constituent com es va nominar la segona d'una certa	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	van anar	799	certa manera perquè les segones van anar a les eleccions volíem	candidat textual ASR; revisió auditiva pendent
pa-002	perifrasi_past_candidata	va posar	854	i amb aquella legislatura es va posar els primers diguéssim els	candidat textual ASR; revisió auditiva pendent
