categoria	forma	id_persona	ocurrencia	snippet	font	estat
territorial	copríncep	pa-002	2	ser el copríncep Joan Martí de l'Anís. I amb conste, i això ho dic entre cometes, de que el copríncep Mitterrand també ho hauria dit altes autoritats, però no van entendre el missatge. Amb el te	transcripcions/pa-002.txt	ASR; pendent d'audicio
territorial	copríncep	pa-002	3	t i una proximitat amb la religió molt important. Allí ho vaig poder constatar. Per part del copríncep episcopal, jo crec que ell deciditament volia anar a la Constitució. No dic que els seus ser	transcripcions/pa-002.txt	ASR; pendent d'audicio
territorial	parròquia	pa-002	1	itució, i totes les parròquies van seguir, no hi va haver problema. La Massana potser era la parròquia més vinculada al Cindi, però després també vam fer pinya amb el Várgil Aver, i va haver cap.	transcripcions/pa-002.txt	ASR; pendent d'audicio
territorial	parròquia	pa-002	2	árgil Aver, que era el Cíndic Sortint, i no hi va haver cap mena de distorsió per part de cap parròquia. Bé, a mi no necessari companys bàsicament de la parròquia i d'algun altre, a dir-me, ens ag	transcripcions/pa-002.txt	ASR; pendent d'audicio
territorial	parròquia	pa-002	3	mena de distorsió per part de cap parròquia. Bé, a mi no necessari companys bàsicament de la parròquia i d'algun altre, a dir-me, ens agradaria proposar-te com a cític. A mi, evidentment, em va..	transcripcions/pa-002.txt	ASR; pendent d'audicio
territorial	veguer	pa-002	1	n una certa inversió a la figura del delgat permanent, i, amb un segon ordre, a la figura del veguer. Per tant, que la Constitució permetés de liquidar, per al públic que així ens he clar, de l	transcripcions/pa-002.txt	ASR; pendent d'audicio
discurs	bé	pa-004	1	al mig de la plana, aproximadament on avui hi ha l'encreuament de Tobira, més o menys, està bé allà. I després tenim també el molí comunal de Sant Julià de Lòria, que estava situat on avu	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	bé	pa-004	2	punyera de gra que representava uns 3 quilos de gra. Després, en alguns llocs, ja es cobrava bé amb diners. La punyera era una estri de fusta, una mena de caixó, que tenia dos costats. Un	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	bé	pa-004	3	l d'aigua molt important, que la segla de Tobira era molt, molt, molt gran, i tenia a portar bé molta aigua. Quan arribava el Moli, tenia una base, allà quedava l'aigua embassada, i, doncs	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	de fet	pa-004	1	complicat del que es pot explicar en pocs minuts, perquè era molt complicat i comportàvem, de fet, comportàvem molta complexitat i precisió. El rodet, a la part subterranya de la mola, girav	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	de fet	pa-004	2	quests continuaven treballant, i els que continuaven com a petites indústries familiars, que de fet són els últims que van desaparèixer, perquè van anar donant cervell al poble durant molt temp	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	doncs	pa-004	1	saca de 60 quilos, més o menys, 60, 70 quilos, feia una saca de gra que es portava a Maldre, doncs costava una punyera de gra que representava uns 3 quilos de gra. Després, en alguns llocs, ja	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	doncs	pa-004	2	rs. La punyera era una estri de fusta, una mena de caixó, que tenia dos costats. Un costat, doncs, ja havia el que era la punyera, i l'altre costat era la part de sota o de sobre, era més pe	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	doncs	pa-004	3	era. Ara també us parlarem de la situació dels Mollins, on estaven situats aquests Mollins. Doncs la gran majoria d'aquestes petites molles estaven situades a tocar del riu. Amb una segla, o	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	evidentment	pa-004	1	el Moli, tenia una base, allà quedava l'aigua embassada, i, doncs, prohibia aigua suficient, evidentment, i el desnivell, la canal que anava fins al rodet, tenia uns tres metres de desnivell que s	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	no?	pa-004	1	molt difícil accés. Jo no entenc com pot ser que hi hagués tantes molles per a tot en Dorre, no? I això s'entén des de l'economia de subsistència, de les cases que imperava a l'època, que	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	no?	pa-004	2	alment forn per poder obtenir el preuatpa. Això era el que era interessant en aquell moment, no? La casa que podia tenir aquestes tres coses era una casa molt important. El conreu del cerea	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	no?	pa-004	3	ia per tot arreu, fins i tot, fins a la cota 2.600, arribava el cereal blat, que es conreava, no? Arribant a la part de Rincal o a l'altre costat, sol deu i les bordes d'en Valira. Vull dir	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	per tant	pa-004	1	pinzellades d'història d'en Dorre, en aquests moments de confinament que tots estem patint. Per tant, us parlaré d'una mica de les últimes molles de farina que van existir en Dorre fins a finals	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	per tant	pa-004	2	roveï de pa a la casa, i el pa era l'aliment fonamental per a la manutenció de la família, i per tant calia... era molt important. M'ho explicava un vell molt liner, que la principal riquesa d'u	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	per tant	pa-004	3	a virtuda de les carreteres, i el seu desús, perquè ja es podia importar farina panificable. Per tant, ja no era tan necessari cultivar el cereal i es podia dedicar als camps a altres cultius, e	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	perquè	pa-004	1	iu, a l'està més desprotegits, eren sovint presa dels aigüats, i calia estar-hi molt a sobre perquè per no quedar-se sense Moli, encara que algunes vegades, com ja hem dit el 37, doncs va ser	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	perquè	pa-004	2	manera la molta. Era un sistema molt més complicat del que es pot explicar en pocs minuts, perquè era molt complicat i comportàvem, de fet, comportàvem molta complexitat i precisió. El rodet	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	perquè	pa-004	3	er assegurar un bon funcionament. També les pedres de la mola calia repicar-les molt sovint, perquè d'aquesta manera assegura una bona mòtura. Totes aquestes moles van anar desapareixent. Algu	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	vull dir	pa-004	1	ava, no? Arribant a la part de Rincal o a l'altre costat, sol deu i les bordes d'en Valira. Vull dir que eren llocs molt elevats i es podia conrear. Aquests informants també m'explicaven amb nos	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-004	1	tres parròquies. Després, també consta l'existència d'una farinera, la farinera de muntanya, Escaldes en Gordany, que va ser portada en d'or a cap a l'any 1919, i que va estar en funcionament fi	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	Ordino	pa-004	1	i com a negoci familiar que els donava ingressos. Un bon exponent és el molí de Cal Nicolau d'Ordino, que consta que va ser dels de res a deixar de funcionar tot en d'hora. També tenia serrador	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	Sant Julià	pa-004	1	l'encreuament de Tobira, més o menys, està bé allà. I després tenim també el molí comunal de Sant Julià de Lòria, que estava situat on avui hi ha l'edifici del molí, que el Berguer el comú, i altr	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	aiguats	pa-004	1	ser portada en d'or a cap a l'any 1919, i que va estar en funcionament fins al 1937, que els Aiguats, que ja hem dit els forts Aiguats que van haver-hi, la van malmetre i ja no va poder continua	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	aiguats	pa-004	2	1919, i que va estar en funcionament fins al 1937, que els Aiguats, que ja hem dit els forts Aiguats que van haver-hi, la van malmetre i ja no va poder continuar a funcionar, com a farinera. E	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	comunal	pa-004	1	avui hi ha l'encreuament de Tobira, més o menys, està bé allà. I després tenim també el molí comunal de Sant Julià de Lòria, que estava situat on avui hi ha l'edifici del molí, que el Berguer e	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	comunal	pa-004	2	gués donar servei al poble. I els pagesos de la parròquia estaven obligats a Maldre. El molí comunal o del quart. I no podien anar a un altre lloc amb el dret. Si ho feien, havien de pagar una	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	comú	pa-004	1	tres d'aquests molins que estem parlant. Després teníem els molins propietats del quart o del comú. En aquest cas, hi havia el molí de Tobira, en d'or de la vella, que estava situat al mig de	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	comú	pa-004	2	e Sant Julià de Lòria, que estava situat on avui hi ha l'edifici del molí, que el Berguer el comú, i altres estaments oficials. Quart i comú llogaven moliner per tal de que pogués donar serve	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	comú	pa-004	3	avui hi ha l'edifici del molí, que el Berguer el comú, i altres estaments oficials. Quart i comú llogaven moliner per tal de que pogués donar servei al poble. I els pagesos de la parròquia e	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	parròquia	pa-004	1	uart i comú llogaven moliner per tal de que pogués donar servei al poble. I els pagesos de la parròquia estaven obligats a Maldre. El molí comunal o del quart. I no podien anar a un altre lloc amb	transcripcions/pa-004.txt	ASR; pendent d'audicio
territorial	parròquia	pa-004	2	amb aquests molins de tot en d'or, si podien anar. Però teníem preferència als pagesos de la parròquia. Primer hi havia de Maldre i Berells, i després els altres pagesos que vinguessin d'altres p	transcripcions/pa-004.txt	ASR; pendent d'audicio
discurs	bé	pa-005	1	va portar a fer recerca sobre aquest pilar tan important de la nostra economia. Si us sembla bé, farem un viatge en el temps, més precisament l'any 1556, any en el qual vaig trobar la prim	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	bé	pa-005	2	'arrendament. Per exemple, al 1795, a la parroquia de Sant Julià de l'Òria, l'arrendatari va bé de donar al comú una cara de vi i pagar les despeses de pa i vi, més dos formatges pel que e	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	bé	pa-005	3	us parlaré de la història de l'hoteleria i d'aquesta pujança que ha tingut el nostre país. I bé, ja arribem al final, espero que us hagi estat interessant, i, si teniu qualsevol dubte, em p	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	clar	pa-005	1	de setembre, tret de canillo que en els primers temps ho feia l'odeigene. L'hostal·lè estava clar, no podia arrendar el comerç a ningú sense l'acord del comú, i s'havia de fer el càrrec de l	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	clar	pa-005	2	o pagava l'estipulat. El comú s'havia arribat a no acceptar unes farmances si no ho veia prou clar, i si les considerava poc segures. Pel que fa el vi, el vi de l'hostal havia de ser bo i rev	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	clar	pa-005	3	poc segures. Pel que fa el vi, el vi de l'hostal havia de ser bo i revedor, no podia ser més clar, i si l'hostalés quedava sense vi, ho podien acercar a la taverna, en cas de ser rendada sep	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	doncs	pa-005	1	ue ja existien en els anys anteriors, però aquest va ser el primer document que vaig trobar. Doncs veu demanar què és això dels hostals comunals. Possiblement aquests van aparèixer a cada parr	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	doncs	pa-005	2	relació de deures i reglaments que havien d'observar els llogaters. I com funcionava això? Doncs el comun han concedit manàtica amb pan a tocada, procedia a mitjançar en sovasta a l'arrendam	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	doncs	pa-005	3	alés quedava sense vi, ho podien acercar a la taverna, en cas de ser rendada separadament. I doncs no podia fer cap profit i havia d'avisar als consellers. Havia de vendre vi pels batejos, pel	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	llavors	pa-005	1	tat era pel comú. En canvi, si era el comú qui trobava una persona que estava cometent frau, llavors es quedava amb tot l'import de la denúncia. En temes de caritat, també la caritat tenia acabu	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	o sigui	pa-005	1	ns, a de bon se li imposava una multa d'una canada de vi, un formatge i dues fogasses de pa, o sigui que poques bromes. També ens trobem el cas de l'hostaler, que denunciava el frau. En aquest	transcripcions/pa-005.txt	ASR; pendent d'audicio
discurs	per tant	pa-005	1	els hostals i taverns, s'interriven en gran part els delictes que es cometien a les baixes. Per tant, es manava als consols i autoritats que fessin complir les lleis i vans sobre el bon ordre de	transcripcions/pa-005.txt	ASR; pendent d'audicio
territorial	Canillo	pa-005	1	hostal s'arrendava cada any, a partir de la Diada de Sant Miquel, el 29 de setembre, tret de canillo que en els primers temps ho feia l'odeigene. L'hostal·lè estava clar, no podia arrendar el c	transcripcions/pa-005.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-005	1	1664, es donava una càrrega de vi per qui anava a complir un vot a la Vèrgia de Canòlic. A Escaldes, escaldes era el Quart, doncs el 1806 teníem els arrendataris de l'hostal comunal d'Andorra,	transcripcions/pa-005.txt	ASR; pendent d'audicio
