forma	id_persona	interval_escolta	clip	sha256	transcripcio_qa	forma_en_qa	text_qa	estat
o sigui	pa-015	104.25-109.75	clips/pa-015__o-sigui__104.25.wav	2031ec4abdc61b842e65f4f9cef72b73c77b305580e181b8b675b0f8c1a0d4a6	qa-clips/pa-015__o-sigui__104_25_109_75.txt	no	l'omenta, sigui que ha de desenvolupar unes estratègies.	pendent-audicio
o sigui	pa-016	311.25-316.15	clips/pa-016__o-sigui__311.25.wav	2de6a158bd22e6816f8e07e7036d6175f72b8ba25a53f7e2f3b1f054162b0824	qa-clips/pa-016__o-sigui__311_25_316_15.txt	sí	O sigui que s'han regulat, però molts anys després.	pendent-audicio
o sigui	pa-022	42.93-48.95	clips/pa-022__o-sigui__42.93.wav	c2304436ad8e17cc4b83e721b993789c74981eea43bb88c8ae7147d8bffe57c1	qa-clips/pa-022__o-sigui__42_93_48_95.txt	sí	O sigui, al fondo el que es buscaveré tindrà una independència com a país.	pendent-audicio
o sigui	pa-024	554.49-565.07	clips/pa-024__o-sigui__554.49.wav	467a8db344883b0e0c75aae939476ef92e8ab85b1624b185bef77c3c6be0652d	qa-clips/pa-024__o-sigui__554_49_565_07.txt	no	I tots coincidin amb la necessitat de fer un salt des del procés de reforma cap al procés constituent.	pendent-audicio
o sigui	pa-025	1462.85-1472.59	clips/pa-025__o-sigui__1462.85.wav	15f197561de14a5be117006d839bd1c3b94d4f4c1898e94342c7f902a47a2ae7	qa-clips/pa-025__o-sigui__1462_85_1472_59.txt	sí	i t'hi he rebut com l'home de França.  O sigui, aleshores era una mica perillós, amb aquest sentit.	pendent-audicio
o sigui	pa-026	434.17-437.67	clips/pa-026__o-sigui__434.17.wav	e3093c80ba3db9f874aedd28c3eb0286c37f6dfac2bc003566be1c58e85233d0	qa-clips/pa-026__o-sigui__434_17_437_67.txt	sí	O sigui, que teníem una vista important.	pendent-audicio
o sigui	pa-027	361.61-366.71	clips/pa-027__o-sigui__361.61.wav	e3ae62069bc6a12407f46ac28f7ef364be39795cd42a5d54d4bcfd1c5fe75fec	qa-clips/pa-027__o-sigui__361_61_366_71.txt	no	I si hem de fer 4 reunions més, fem les ciutadans.	pendent-audicio
o sigui	pa-029	243.13-248.63	clips/pa-029__o-sigui__243.13.wav	21506083e606124b8fffc59a96aa71728200ff1bfe8b2fdfc5b93babbf00aa2a	qa-clips/pa-029__o-sigui__243_13_248_63.txt	sí	que no hi veus un cau, o sigui, que no hi veus un desgovern.	pendent-audicio
o sigui	pa-030	1016.41-1021.47	clips/pa-030__o-sigui__1016.41.wav	5dac1315dee188b61c2a7402899c6f321ed309f7ae60e9913ef86f6ac1c38b26	qa-clips/pa-030__o-sigui__1016_41_1021_47.txt	sí	O sigui, algú vol vendre gent, se t'evoca, se t'evoca.	pendent-audicio
o sigui	pa-034	1106.09-1110.75	clips/pa-034__o-sigui__1106.09.wav	518ad8c4721e637cfbab3600674362519e8dc6784e68dd79c85b8d26bfa0976b	qa-clips/pa-034__o-sigui__1106_09_1110_75.txt	no	i aconsell perquè, si no, acabarem molt tard.	pendent-audicio
o sigui	pa-038	16.65-22.87	clips/pa-038__o-sigui__16.65.wav	5a835572eaea77f74516f5c54321cfb3d3cd28968fddc0ca9dc4ce2b8697d0c5	qa-clips/pa-038__o-sigui__16_65_22_87.txt	sí	O sigui, en Dorre, malgrat ser un dels parlaments,	pendent-audicio
o sigui	pa-040	115.73-119.91	clips/pa-040__o-sigui__115.73.wav	983a24b766a74c414cfd84dbda3d730d59db02b87d5828707f2eb2d21a6a9dc9	qa-clips/pa-040__o-sigui__115_73_119_91.txt	no	Demanar el bot, demanar ben convençut amb molts arguments.	pendent-audicio
o sigui	pa-045	226.17-233.31	clips/pa-045__o-sigui__226.17.wav	eed067d165541fa40b17bac59c7266127e529af275f989f401c12a70ede0d3b8	qa-clips/pa-045__o-sigui__226_17_233_31.txt	sí	o sigui, què et motiva de la teva professió?	pendent-audicio
o sigui	pa-046	230.61-235.23	clips/pa-046__o-sigui__230.61.wav	abe84c7cb9f96a1d2a61399da7d299b89f5fe850eeb3fb688f513f0fbabb26d6	qa-clips/pa-046__o-sigui__230_61_235_23.txt	no	és una necessitat moral,  està contents moralment.	pendent-audicio
o sigui	pa-048	581.65-585.99	clips/pa-048__o-sigui__581.65.wav	4d22a4d0185795715d2c859b20c681826c14862a14a4afac18ee1eff8e0ab722	qa-clips/pa-048__o-sigui__581_65_585_99.txt	sí	O sigui que les identitats com les cultures	pendent-audicio
o sigui	pa-049	365.21-373.35	clips/pa-049__o-sigui__365.21.wav	93fd6ec146f5be2a8ede394b9c5a7319509f4190e0dff7326271dc6bcf8fc88a	qa-clips/pa-049__o-sigui__365_21_373_35.txt	sí	I el servei de servei, o sigui, tot té creació de nou serveis.  I, a més, dels serveis que eren necessaris en aquell moment.	pendent-audicio
o sigui	pa-055	434.17-437.67	clips/pa-055__o-sigui__434.17.wav	52147f9974473099dc2dd07dc30f0f61d142173e7c5603b3a4a7ec3879f3c111	qa-clips/pa-055__o-sigui__434_17_437_67.txt	sí	O sigui, que teníem una vista important.	pendent-audicio
o sigui	pa-056	1016.49-1021.67	clips/pa-056__o-sigui__1016.49.wav	fdafe36ed2e857f344ec3ab062e7b6f9b1c4cad058dbb82d5ab8f283fcfbba84	qa-clips/pa-056__o-sigui__1016_49_1021_67.txt	no	Si algú vol vendre gent, s'etivoca.	pendent-audicio
o sigui	pa-057	249.45-254.11	clips/pa-057__o-sigui__249.45.wav	fa2feee6b0a55fac92052ff181a7e40bf4dd20ceb3d55a48b4bffd2e3c025771	qa-clips/pa-057__o-sigui__249_45_254_11.txt	sí	molt poc temps, perquè tot això es va fer al tomb de 8 mesos, o sigui.	pendent-audicio
o sigui	pa-059	266.13-271.15	clips/pa-059__o-sigui__266.13.wav	89a4464d3162ca9d047c613a31caa2cc813e9721adcebfaa0cbbfc4d26ee5e8b	qa-clips/pa-059__o-sigui__266_13_271_15.txt	no	que anar a l'una perquè, si no, no haguessin pogut fer el que es va fer,  penso jo, la cosa no va ser.	pendent-audicio
o sigui	pa-061	161.05-167.39	clips/pa-061__o-sigui__161.05.wav	ca6151a6593172914136beb224aaaab1693599e809741fd0b5fc8ba29e314626	qa-clips/pa-061__o-sigui__161_05_167_39.txt	sí	i el comerç.  O sigui, la primera activitat dels germans, dels pioners...	pendent-audicio
o sigui	pa-062	236.01-241.71	clips/pa-062__o-sigui__236.01.wav	08c58cd0af921a21b45eae4d37879ff3a7bc924185ea8a84098d779bc2104ac2	qa-clips/pa-062__o-sigui__236_01_241_71.txt	sí	que teníem.  O sigui que és tota una... tota una col·lecció.  Això mateix.	pendent-audicio
o sigui	pa-063	826.09-830.95	clips/pa-063__o-sigui__826.09.wav	43d1e56df2aeaa0cf363b869db3023f71b79bad98855e7545e63d1b35d7ab7b9	qa-clips/pa-063__o-sigui__826_09_830_95.txt	sí	I és modern.  O sigui que vam estar...  Estem a la primera paixa amb comerç.	pendent-audicio
o sigui	pa-064	36.73-40.23	clips/pa-064__o-sigui__36.73.wav	57c81b2557424a116da39a11fc60cc435ef0f229250d92b510aaefae28a84c83	qa-clips/pa-064__o-sigui__36_73_40_23.txt	sí	per programar el record, o sigui, a la vida.	pendent-audicio
o sigui	pa-065	191.65-195.15	clips/pa-065__o-sigui__191.65.wav	455f018a5dec1eb3d070cd7277490aee3889afce7c343a14bd63179877dcd85f	qa-clips/pa-065__o-sigui__191_65_195_15.txt	sí	O sigui que el paradís som nosaltres.	pendent-audicio
llavors	pa-001	837.17-841.11	clips/pa-001__llavors__837.17.wav	686148eff56c3a33afe1956099e3de1891df77d039057543e9b9865a143857f3	qa-clips/pa-001__llavors__837_17_841_11.txt	sí	de la manera que llavors, quan s'acabàvem de regalar.	pendent-audicio
llavors	pa-002	550.25-556.75	clips/pa-002__llavors__550.25.wav	6736c8fa12192297db4fcfd115501950a96f76ef408f57897a93ae04c1ea0683	qa-clips/pa-002__llavors__550_25_556_75.txt	sí	però, bueno, llavors he de començar a veure les maniobres.	pendent-audicio
llavors	pa-005	433.29-439.27	clips/pa-005__llavors__433.29.wav	830cd1d9a97c4094fcc85e694963ea2e874772dfad35e9eeba7c5b29a783154a	qa-clips/pa-005__llavors__433_29_439_27.txt	sí	perquè tenen frau, a llavors es quedaven tot a l'import de la denúncia.	pendent-audicio
llavors	pa-006	214.25-220.75	clips/pa-006__llavors__214.25.wav	245ff697b5f6b0b73bbba3bc795baaec74fe025ddd48b2004c2985328119dee3	qa-clips/pa-006__llavors__214_25_220_75.txt	no	i ho deixem clar per a unes dones de ràpids del mòbil prop vendit.  Jo és una canventa jo, la portarem i deixarem caure per a algun taller.	pendent-audicio
llavors	pa-007	657.25-663.75	clips/pa-007__llavors__657.25.wav	b308f35dca35f7ce54daf305e889f8e455065a8a890abda46dfad17bc544c3fd	qa-clips/pa-007__llavors__657_25_663_75.txt	sí	llavors això lògicament li va mereixer un nom al carrer nacional i es caldes	pendent-audicio
llavors	pa-009	201.25-207.75	clips/pa-009__llavors__201.25.wav	ce397e94b2bcfa134c421e5e7cdf76090797d5287f0d9d9f33679ebf721f9517	qa-clips/pa-009__llavors__201_25_207_75.txt	no	i la campana de l'asseu del consell General és de 1856 i és per codi...	pendent-audicio
llavors	pa-010	386.25-391.75	clips/pa-010__llavors__386.25.wav	741eada65e54b04dc67e372cbd3029acc7bf1b95f486befa64a0a9537164fb26	qa-clips/pa-010__llavors__386_25_391_75.txt	sí	Allà, llavors, per intentar interpretar què devia voler dir en origen, aquest...	pendent-audicio
llavors	pa-014	228.25-237.35	clips/pa-014__llavors__228.25.wav	afc74ef94fae4b8e8cb0a75389b613d9823a5e923d1784e20c6f685c04157111	qa-clips/pa-014__llavors__228_25_237_35.txt	no	I la feina per tots, en una casa, no n'hi havia de feina per tots.  Vots es tenien que espavilar i buscar-se la vida per ajudar a casa.	pendent-audicio
llavors	pa-015	197.25-204.75	clips/pa-015__llavors__197.25.wav	398a121cdb719ac84692a4b54a82005a4f7c1872d8e93ccd7c691867aa04a003	qa-clips/pa-015__llavors__197_25_204_75.txt	sí	i edat. I llavors, a part de tindre aquests fills,	pendent-audicio
llavors	pa-016	15.05-20.91	clips/pa-016__llavors__15.05.wav	aaa2ba549b3188eb7994516ac9217506805dabe0d28740f9f2f651ed725fbf1b	qa-clips/pa-016__llavors__15_05_20_91.txt	sí	i llavors li toca el meu marit ser darrere de contes, i és així.	pendent-audicio
llavors	pa-017	361.25-368.75	clips/pa-017__llavors__361.25.wav	2fe5779ceefac11dc7dc1a671d83edb8a0961697aed1703530bc1bf2d9830109	qa-clips/pa-017__llavors__361_25_368_75.txt	sí	perroquial.  Llavors, algunes perroquies bloquejarem completament el comú.  Nosaltres anirem consignant.	pendent-audicio
llavors	pa-018	1055.09-1058.87	clips/pa-018__llavors__1055.09.wav	001016bea51b3a1897cc30b16e7f59828867074ad3a1757c1bf2f64bfd2cdd23	qa-clips/pa-018__llavors__1055_09_1058_87.txt	sí	llavors, com més desapercebut passa, millor.	pendent-audicio
llavors	pa-019	422.25-427.75	clips/pa-019__llavors__422.25.wav	11f80fb011244ef741e3376e5f8494c7a3893876378c983f6d6f5585d71f4aaa	qa-clips/pa-019__llavors__422_25_427_75.txt	sí	perquè ens donava eines per poder fer més coses  de les que podíem fer fins al llavors.  Aquest era el missatge.	pendent-audicio
llavors	pa-022	57.37-61.35	clips/pa-022__llavors__57.37.wav	2fd887364783ad8339b8dc4e1675fccc353755291d63ea253cff50826c8261c0	qa-clips/pa-022__llavors__57_37_61_35.txt	no	I una cosa un gran record que tinc de l'Ebonzi, que encara duré ara...	pendent-audicio
llavors	pa-023	48.81-56.07	clips/pa-023__llavors__48.81.wav	66233d4d86cdcce0687d1fbef460e033c648ed45c61ea09d2821803ec7e2faa8	qa-clips/pa-023__llavors__48_81_56_07.txt	sí	84, 82%, i, llavors, vull dir, no hi havia ministre de l'Interior.	pendent-audicio
llavors	pa-024	336.85-341.27	clips/pa-024__llavors__336.85.wav	b8d368fb6cc3ce9dd8c602d17afc1f4194b458587ae6d3acff7d8b6a6dee5cda	qa-clips/pa-024__llavors__336_85_341_27.txt	no	i el que va passar a l'estat espanyol.	pendent-audicio
llavors	pa-026	81.13-84.63	clips/pa-026__llavors__81.13.wav	be7e9082199f9d69749e5284c80fb9c7f742c3e09f74e8fdf1c77ff227aa7a13	qa-clips/pa-026__llavors__81_13_84_63.txt	no	i els vots...	pendent-audicio
llavors	pa-027	137.93-143.43	clips/pa-027__llavors__137.93.wav	f79df3fbb506eced6bfadb940a7f2b5ba9b49321f949a229dfc69db6456289ab	qa-clips/pa-027__llavors__137_93_143_43.txt	no	que es podria fer a les reunions.  I tant en tant, cada mes, cada mes i mig,  fèiem una reunió per a les al·lucines.	pendent-audicio
llavors	pa-028	151.01-155.91	clips/pa-028__llavors__151.01.wav	958b8c710fb5f6f94c8ce352884c92d202f336bf70e4368a2e0ef3e334b451dd	qa-clips/pa-028__llavors__151_01_155_91.txt	sí	Vam fer una feina, i llavors es van decidir tots.	pendent-audicio
llavors	pa-029	42.97-46.79	clips/pa-029__llavors__42.97.wav	446ec5b2d51a02a0ef8a699502b7eb63ec5109afb9ef33a0b01ff6bb6845ab73	qa-clips/pa-029__llavors__42_97_46_79.txt	no	i això plenava molt sobre... sense que es digui...	pendent-audicio
llavors	pa-030	157.61-163.15	clips/pa-030__llavors__157.61.wav	d149421cb93ae030f0769b6aff932ece541e3bb2f41e4f301a5336616e9fff18	qa-clips/pa-030__llavors__157_61_163_15.txt	sí	i vam tornar-hi, i llavors ja va vindre el Cíndic Farras i companyia,  i el que sí...	pendent-audicio
llavors	pa-032	174.13-178.67	clips/pa-032__llavors__174.13.wav	e071519ce390db619b4063300cf65cf5017f23feafc77e0ef92ffa4272292c4f	qa-clips/pa-032__llavors__174_13_178_67.txt	no	i el debò és de tant en tant, no sé quant és.	pendent-audicio
llavors	pa-033	71.53-76.35	clips/pa-033__llavors__71.53.wav	a2f7c35a058301655359b86257ec29fc3a00ae08115a1dee25f1466e784cbaa3	qa-clips/pa-033__llavors__71_53_76_35.txt	sí	I llavors, normalment, ja la gent que més o menys ve a tractar ho veia de...	pendent-audicio
llavors	pa-034	29.17-32.67	clips/pa-034__llavors__29.17.wav	ce223327ca7f425c2ddebddfad738754c6429f23dfe4fa48202c1b440bb20d20	qa-clips/pa-034__llavors__29_17_32_67.txt	no	Ja es va pujar, va a veure posclava, que hi havia molta gent.	pendent-audicio
llavors	pa-036	535.25-538.75	clips/pa-036__llavors__535.25.wav	8d94bca4282eb8bc3104719a1cbbe34fc2d1ffc84bbe9064193f4e6a618860f1	qa-clips/pa-036__llavors__535_25_538_75.txt	no	A mi m'ho he fet junts, doncs jo ja m'hi he canviat tot el men.	pendent-audicio
llavors	pa-037	92.53-106.79	clips/pa-037__llavors__92.53.wav	6bfc6a3fa5e743479496e7bed171406f06ecbd7152788472c2fe6d31ad15d4be	qa-clips/pa-037__llavors__92_53_106_79.txt	sí	I jo era així, i a bon dia ja, des de llavors,  encara cada any es fa el dia 2 de febrer,  fem un dinar o un trobar de tot el constituent.	pendent-audicio
llavors	pa-038	264.13-269.83	clips/pa-038__llavors__264.13.wav	e559a95e3096306c2c08a7bba355331d65f3a05d1d547891eeed5a9178433631	qa-clips/pa-038__llavors__264_13_269_83.txt	sí	Llavors, això va ser la meva motivació principal,  va ser que la màgia...	pendent-audicio
llavors	pa-041	108.25-115.75	clips/pa-041__llavors__108.25.wav	9ebd58d611e413d345aa9db81ebe1e282c6e1cae63807471d8c50354bb225c82	qa-clips/pa-041__llavors__108_25_115_75.txt	no	Era una pinya. Abans ho parlàvem amb una persona implicada en la cuina de l'escola, els pares.	pendent-audicio
llavors	pa-045	194.93-200.31	clips/pa-045__llavors__194.93.wav	0b477e5ebdd17090179afd01eda98dc42ecba39e6577c95dbfc9aab92f0583a6	qa-clips/pa-045__llavors__194_93_200_31.txt	sí	Allò.  Clar, llavors, el caçador recollitor que està en un lloc fos,  que és la cova...	pendent-audicio
llavors	pa-046	381.13-388.19	clips/pa-046__llavors__381.13.wav	85917ea9ab6716cc1846c5db14aa502404f4806e4020ed4aa34b163495491489	qa-clips/pa-046__llavors__381_13_388_19.txt	sí	i el client.  Però, llavors, necessites una bona tapisseria.	pendent-audicio
llavors	pa-048	1244.97-1248.95	clips/pa-048__llavors__1244.97.wav	0c6c516dc79d362da72c4822c760d8c867e7af305bc72947d502ba5ab258b796	qa-clips/pa-048__llavors__1244_97_1248_95.txt	sí	Llavors, els catalans han volgut...	pendent-audicio
llavors	pa-049	230.45-239.67	clips/pa-049__llavors__230.45.wav	15816ac71e01ce131564ffb48b96500bc67d759120ea181db1ccf2b01f772f77	qa-clips/pa-049__llavors__230_45_239_67.txt	sí	i aquí en Dorre va vindre, llavors, el delegat de premsa de la Casa Blanca.  No sé si va ser arreu realment d'aquesta carta.	pendent-audicio
llavors	pa-051	47.61-51.11	clips/pa-051__llavors__47.61.wav	fe347bb0b5784decf5ace5cb0686de935ce19db61e3504200acefaf5f6318f1d	qa-clips/pa-051__llavors__47_61_51_11.txt	no	Si volies vestir-ho, estava al camp i quan no tenia feina...	pendent-audicio
llavors	pa-052	68.73-73.23	clips/pa-052__llavors__68.73.wav	b98fff91f8de095cacd2d47fd2fab29af64d73a0350cbe7de02f0fd6d9cf2d42	qa-clips/pa-052__llavors__68_73_73_23.txt	no	i el estiu de vots que hi ha cap a torna.	pendent-audicio
llavors	pa-053	40.73-47.71	clips/pa-053__llavors__40.73.wav	389afbbc7816917e24c342eca9eaa1091bda2cc79f3fccb4dec80e1b09907f37	qa-clips/pa-053__llavors__40_73_47_71.txt	sí	Llavors, que vaig tenir poder 15 o 16 anys,	pendent-audicio
llavors	pa-054	156.57-161.51	clips/pa-054__llavors__156.57.wav	b16e05f54953409ad1229feb1050d114da956864a0ff57dee84339826f39045c	qa-clips/pa-054__llavors__156_57_161_51.txt	sí	i llavors sortim a l'Òs i això em puc d'haver per allà.	pendent-audicio
llavors	pa-055	105.37-110.27	clips/pa-055__llavors__105.37.wav	0ebf4cde8569f919c523a114477aea88e8f2f7e1af508d58650fb96666a697be	qa-clips/pa-055__llavors__105_37_110_27.txt	no	no és el mateix.  La casa és dels endurants.	pendent-audicio
llavors	pa-056	157.77-163.11	clips/pa-056__llavors__157.77.wav	a0b2e7043b0b44939611edbe61ead607b1a746d70a5504ae40e8ce4504e0795e	qa-clips/pa-056__llavors__157_77_163_11.txt	sí	llavors ja va vendre el sindic farlas i companyia i el que sí...	pendent-audicio
llavors	pa-057	42.85-47.99	clips/pa-057__llavors__42.85.wav	59bb9de81d0fd6c97634d98b11e51ac7282379e94cb3442d473c99cc7080fa7d	qa-clips/pa-057__llavors__42_85_47_99.txt	sí	I llavors això planava molt sobre, sense que es digués, molt.	pendent-audicio
llavors	pa-058	1054.41-1059.35	clips/pa-058__llavors__1054.41.wav	a68bba01d84e771c376dcaeaca28d9c79a66174866684137b1f9ed8084f6b554	qa-clips/pa-058__llavors__1054_41_1059_35.txt	no	I, abans, com més desapercebut passa,  millor quan va per això.	pendent-audicio
llavors	pa-059	361.49-368.39	clips/pa-059__llavors__361.49.wav	201577f99b71eac44af69cafcc78f97091f05e35de80b4b22468fef3230b4b18	qa-clips/pa-059__llavors__361_49_368_39.txt	no	i a Montès algunes parròquies bloquejant completament el comú.	pendent-audicio
llavors	pa-060	48.77-56.07	clips/pa-060__llavors__48.77.wav	7b61662d31c07bead4f10d1c5c2cb7e3eb078e8d4675f3f78a815c2b0711441b	qa-clips/pa-060__llavors__48_77_56_07.txt	sí	84, 82%, i llavors vull dir que no hi ha biministre de l'interior.	pendent-audicio
llavors	pa-061	380.77-385.15	clips/pa-061__llavors__380.77.wav	e20bc8319ccc4237e38b44777091712e6b80bb2cd4aa633ad9d31bc9c02b6fe6	qa-clips/pa-061__llavors__380_77_385_15.txt	sí	-Exacte.  -Bueno, llavors comença tot una agradació.	pendent-audicio
llavors	pa-063	39.49-44.79	clips/pa-063__llavors__39.49.wav	400ccca1d3f1c2f12951f9bb9877ce744de1e26c17f718ba3ec7c4586b20da95	qa-clips/pa-063__llavors__39_49_44_79.txt	sí	Ella és la que va crear els primers llavors.	pendent-audicio
llavors	pa-064	713.33-717.15	clips/pa-064__llavors__713.33.wav	384deb854e764f74170c2497fc31b237bd4640e3079364b12c2d267faecc93ee	qa-clips/pa-064__llavors__713_33_717_15.txt	no	Tot el... tot el que he de voler.	pendent-audicio
llavors	pa-065	612.13-617.87	clips/pa-065__llavors__612.13.wav	4cb300945e63cf3e3eb3e9e497cb2b56d5fefb341dea2a1968f277d8328e5635	qa-clips/pa-065__llavors__612_13_617_87.txt	no	I la Roma, per mi també, és la catològica.	pendent-audicio
llavors	pa-066	16.21-20.35	clips/pa-066__llavors__16.21.wav	5d3f190d42be6a68e145c600b829752671c073bd48638714b774062785861411	qa-clips/pa-066__llavors__16_21_20_35.txt	sí	a l'arribar al pont del que llavors era el pris únic.	pendent-audicio
a veure	pa-001	341.57-345.59	clips/pa-001__a-veure__341.57.wav	6cf0421c6b94afbc5fb77c2e23fcad5242620b604b8fbef21a2669ca70b4b6d0	qa-clips/pa-001__a-veure__341_57_345_59.txt	no	que més depresivo.	pendent-audicio
a veure	pa-002	126.25-132.75	clips/pa-002__a-veure__126.25.wav	38db2238afad6ff0cda8d052428ac946c1502fe9e478748a5d5a10c304f4787c	qa-clips/pa-002__a-veure__126_25_132_75.txt	sí	un opositor a veure, no era fàcil, eh?	pendent-audicio
a veure	pa-007	89.25-96.75	clips/pa-007__a-veure__89.25.wav	2e33ec4258f16610796effef83c0b15f586de483c9feea9356e66c28bcb48f98	qa-clips/pa-007__a-veure__89_25_96_75.txt	sí	que he tingut a veure amb la història del nostre país  i que vaig publicar a un dels meus llibres que tinc per aquí.	pendent-audicio
a veure	pa-008	668.25-673.75	clips/pa-008__a-veure__668.25.wav	b8ec0ea035f80dc7781e0482c5309e8d1c8801ed3c891425c324353862e4f9ea	qa-clips/pa-008__a-veure__668_25_673_75.txt	sí	tot això no té res a veure amb el que tres anys abans	pendent-audicio
a veure	pa-011	551.81-556.27	clips/pa-011__a-veure__551.81.wav	3d97427de28fc34ef2fbb6e9f043e58092da0546973ce8b3bca9331b53a5bd7b	qa-clips/pa-011__a-veure__551_81_556_27.txt	sí	acabo d'exposicions i activitats que tenen sempre a veure amb el patrimoni.	pendent-audicio
a veure	pa-014	617.45-637.95	clips/pa-014__a-veure__617.45.wav	1ecfd71b7e585ea710847503e4b096787c1afdff39d5b0fab976e56af5c9dedf	qa-clips/pa-014__a-veure__617_45_637_95.txt	sí	és els anys 40, 43, 44 que ha hagut un viatge que fan a Barcelona,  una sèrie d'autoritats i una sèrie davant de dansaites del contrapàs,  que van a veure com actuaven els esbarcs a baix a Barcelona,  van veure un espectacle que hi havia.	pendent-audicio
a veure	pa-016	369.73-375.91	clips/pa-016__a-veure__369.73.wav	04e982fcf900339e61932d0688d03c07221f39e5e11352e378d022981622bc67	qa-clips/pa-016__a-veure__369_73_375_91.txt	sí	I llavors a veure, tu quan saps que tens un termini per fer les coses, doncs...	pendent-audicio
a veure	pa-018	825.61-833.55	clips/pa-018__a-veure__825.61.wav	f85d17b85019ab9afaee772a248ae9ee7befc9dbc58de94604aead518bf29f20	qa-clips/pa-018__a-veure__825_61_833_55.txt	no	Vostè va ser el fill d'un fill perillós.  Vostè va ser el fill d'un fill perillós.	pendent-audicio
a veure	pa-021	108.77-116.95	clips/pa-021__a-veure__108.77.wav	a414dcaedfce8f46c78fc77e8d5ad8733a82d2ecc90cca07471723204ceab88d	qa-clips/pa-021__a-veure__108_77_116_95.txt	sí	i a veure anàvem a fer aquesta Constitució que no era fàcil.	pendent-audicio
a veure	pa-022	238.61-245.15	clips/pa-022__a-veure__238.61.wav	bbd94477eb114a1ffabb48116b8907dc339789165916fe947c9e3a3c2ba027cd	qa-clips/pa-022__a-veure__238_61_245_15.txt	sí	perquè teníem la poder a veure si ara s'ho duré in extremis.	pendent-audicio
a veure	pa-023	268.81-272.59	clips/pa-023__a-veure__268.81.wav	addeae7da8659156e43287f650334aeecae3c998787d1a218497b4ea51d30739	qa-clips/pa-023__a-veure__268_81_272_59.txt	sí	A veure, què és l'exemple del 92?	pendent-audicio
a veure	pa-024	590.77-595.39	clips/pa-024__a-veure__590.77.wav	b692baf8e9b4b0fbc83cc7da1b600dba23f3aa0184188d4d5f63d2a0058396d6	qa-clips/pa-024__a-veure__590_77_595_39.txt	no	No sé si això és un problema que s'han de fer.	pendent-audicio
a veure	pa-025	388.01-395.23	clips/pa-025__a-veure__388.01.wav	ac41c9bd2a75300f05015ffb965c075ec19565e75485decbd94da09268e2fd9f	qa-clips/pa-025__a-veure__388_01_395_23.txt	sí	segurament. A veure, el goprínsem Martí, nosaltres no el criticarem.	pendent-audicio
a veure	pa-026	64.09-68.39	clips/pa-026__a-veure__64.09.wav	a0131f905fc6b5055935b9db4e5f641e9c8dd15f1c33156a2430926f27383e95	qa-clips/pa-026__a-veure__64_09_68_39.txt	sí	Sí, sí, a veure.	pendent-audicio
a veure	pa-029	17.49-21.59	clips/pa-029__a-veure__17.49.wav	0c49c79d6f3d3945e1b570396e750ad2b18dffab6442099a0af5c31eb523b5ea	qa-clips/pa-029__a-veure__17_49_21_59.txt	no	La majoria és molt preocupada pel fet d'aquest.	pendent-audicio
a veure	pa-030	673.41-676.91	clips/pa-030__a-veure__673.41.wav	8d8d6cfa9ad9300ff3240685c9ed04204b82264cc1242f4fcdccefe0fc9e98fd	qa-clips/pa-030__a-veure__673_41_676_91.txt	sí	A veure, aquí que el diu una cosa.	pendent-audicio
a veure	pa-031	4.25-9.07	clips/pa-031__a-veure__4.25.wav	470c2fc3c9e46f483323eef86d5080dd5f22a318b8a26f0d8d524a8fbc37a15a	qa-clips/pa-031__a-veure__4_25_9_07.txt	sí	I es va decidir que a veure quin sindic podien portar i tothom podria portar.	pendent-audicio
a veure	pa-032	212.45-218.19	clips/pa-032__a-veure__212.45.wav	e7faa715389f8349a619a12d56001129ec9c9d78bd8404383dea0b1d027a13b4	qa-clips/pa-032__a-veure__212_45_218_19.txt	no	"Però si això va haver-hi alguna, la més grossa va ser...  ""Perder dels consellers""."	pendent-audicio
a veure	pa-034	94.05-100.39	clips/pa-034__a-veure__94.05.wav	f11ae47cfb296a410bc792f10d50a4670333a71827c336ac9c126292c960a427	qa-clips/pa-034__a-veure__94_05_100_39.txt	sí	Em va venir a veure, perquè, clar, ja sabia de començar a preparar,	pendent-audicio
a veure	pa-035	211.09-218.51	clips/pa-035__a-veure__211.09.wav	50a42e1496440e919a2bffc10ef6447431d7949c6ad9dea989657538f38d5b8c	qa-clips/pa-035__a-veure__211_09_218_51.txt	no	però anirà bé 6 meses de grups polítics comuns	pendent-audicio
a veure	pa-036	153.05-160.15	clips/pa-036__a-veure__153.05.wav	e46402ec8e4acb176e917eee73f8cd3dc7797233647d67d688221838195ade2a	qa-clips/pa-036__a-veure__153_05_160_15.txt	sí	i els consellers a veure i companys diputats de l'Assemblea Nacional de França o BD Madrid.	pendent-audicio
a veure	pa-038	1070.33-1076.43	clips/pa-038__a-veure__1070.33.wav	002a2e40a5ab01996b6757320c33036a847b16bca587dc6cefc2077b85071afe	qa-clips/pa-038__a-veure__1070_33_1076_43.txt	no	"Bé, no sé, en camp, quan sou, que voteu a Blanco Negre, vam dir ""quatre""."	pendent-audicio
a veure	pa-041	200.25-205.75	clips/pa-041__a-veure__200.25.wav	d94803f0ff6a582f1d54ceb3f53aee9ed0eeb766fc0f5943cdf67c5ba821168c	qa-clips/pa-041__a-veure__200_25_205_75.txt	sí	vol dir que material pedagògic no, a veure, era molt limitat.	pendent-audicio
