id	candidat	forma	categoria	small	base	clip	estat
lead-rtva-015-isidre-baro::olímpica	lead-rtva-015-isidre-baro	olímpica	esport	2	2	lead-rtva-015__38__ol-mpica.wav	consens textual; pendent d'audició
lead-rtva-015-isidre-baro::perquè	lead-rtva-015-isidre-baro	perquè	discurs	30	31	lead-rtva-015__16__perqu.wav	consens textual; pendent d'audició
lead-rtva-015-isidre-baro::president	lead-rtva-015-isidre-baro	president	institucions	12	8	lead-rtva-015__54__president.wav	consens textual; pendent d'audició
lead-rtva-015-isidre-baro::vull dir	lead-rtva-015-isidre-baro	vull dir	discurs	1	1	lead-rtva-015__17__vull-dir.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::Andorra	lead-rtva-016-josep-areny	Andorra	toponim	28	4	lead-rtva-016__54__andorra.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::Comú	lead-rtva-016-josep-areny	Comú	institucions	7	6	lead-rtva-016__50__com.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::Constitució	lead-rtva-016-josep-areny	Constitució	institucions	6	5	lead-rtva-016__53__constituci.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::Escaldes	lead-rtva-016-josep-areny	Escaldes	territorial	1	1	lead-rtva-016__20__escaldes.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::Soldeu	lead-rtva-016-josep-areny	Soldeu	toponim	7	6	lead-rtva-016__42__soldeu.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::a nivell	lead-rtva-016-josep-areny	a nivell	discurs	1	1	lead-rtva-016__01__a-nivell.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::a veure	lead-rtva-016-josep-areny	a veure	discurs	22	15	lead-rtva-016__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::aleshores	lead-rtva-016-josep-areny	aleshores	discurs	12	3	lead-rtva-016__03__aleshores.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::borda	lead-rtva-016-josep-areny	borda	territori	7	4	lead-rtva-016__43__borda.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::bueno	lead-rtva-016-josep-areny	bueno	discurs	42	42	lead-rtva-016__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::bé	lead-rtva-016-josep-areny	bé	discurs	35	32	lead-rtva-016__06__b.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::clar	lead-rtva-016-josep-areny	clar	discurs	22	18	lead-rtva-016__07__clar.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::comú	lead-rtva-016-josep-areny	comú	territorial	7	6	lead-rtva-016__29__com.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::conseller general	lead-rtva-016-josep-areny	conseller general	institucions	3	2	lead-rtva-016__52__conseller-general.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::de fet	lead-rtva-016-josep-areny	de fet	discurs	1	1	lead-rtva-016__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::diguem	lead-rtva-016-josep-areny	diguem	discurs	2	1	lead-rtva-016__09__diguem.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::doncs	lead-rtva-016-josep-areny	doncs	discurs	50	62	lead-rtva-016__10__doncs.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::esquí	lead-rtva-016-josep-areny	esquí	esport	47	41	lead-rtva-016__47__esqu.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::evidentment	lead-rtva-016-josep-areny	evidentment	discurs	5	7	lead-rtva-016__11__evidentment.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::família	lead-rtva-016-josep-areny	família	parentiu	16	16	lead-rtva-016__61__fam-lia.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::francès	lead-rtva-016-josep-areny	francès	contacte	2	2	lead-rtva-016__58__franc-s.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::germans	lead-rtva-016-josep-areny	germans	parentiu	6	5	lead-rtva-016__62__germans.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::hostal	lead-rtva-016-josep-areny	hostal	turisme	6	5	lead-rtva-016__38__hostal.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::hotel	lead-rtva-016-josep-areny	hotel	turisme	19	16	lead-rtva-016__36__hotel.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::llavors	lead-rtva-016-josep-areny	llavors	discurs	2	3	lead-rtva-016__12__llavors.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::muntanya	lead-rtva-016-josep-areny	muntanya	territori	9	9	lead-rtva-016__56__muntanya.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::neu	lead-rtva-016-josep-areny	neu	territori	8	9	lead-rtva-016__49__neu.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::no?	lead-rtva-016-josep-areny	no?	discurs	42	32	lead-rtva-016__13__no.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::o sigui	lead-rtva-016-josep-areny	o sigui	discurs	1	1	lead-rtva-016__14__o-sigui.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::padrí	lead-rtva-016-josep-areny	padrí	territorial	8	1	lead-rtva-016__32__padr.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::parròquia	lead-rtva-016-josep-areny	parròquia	territorial	1	4	lead-rtva-016__33__parr-quia.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::patrimoni	lead-rtva-016-josep-areny	patrimoni	cultura	6	6	lead-rtva-016__60__patrimoni.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::per tant	lead-rtva-016-josep-areny	per tant	discurs	2	3	lead-rtva-016__15__per-tant.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::perquè	lead-rtva-016-josep-areny	perquè	discurs	49	51	lead-rtva-016__16__perqu.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::turisme	lead-rtva-016-josep-areny	turisme	turisme	22	19	lead-rtva-016__39__turisme.wav	consens textual; pendent d'audició
lead-rtva-016-josep-areny::és a dir	lead-rtva-016-josep-areny	és a dir	discurs	31	28	lead-rtva-016__18__s-a-dir.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::Andorra	lead-rtva-017-simo-duro	Andorra	toponim	19	5	lead-rtva-017__45__andorra.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::Consell General	lead-rtva-017-simo-duro	Consell General	institucions	2	2	lead-rtva-017__52__consell-general.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::Constitució	lead-rtva-017-simo-duro	Constitució	institucions	2	2	lead-rtva-017__66__constituci.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::Ordino	lead-rtva-017-simo-duro	Ordino	territorial	10	5	lead-rtva-017__22__ordino.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::Sant Julià	lead-rtva-017-simo-duro	Sant Julià	territorial	5	2	lead-rtva-017__23__sant-juli.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::a nivell	lead-rtva-017-simo-duro	a nivell	discurs	14	12	lead-rtva-017__01__a-nivell.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::a veure	lead-rtva-017-simo-duro	a veure	discurs	1	1	lead-rtva-017__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::andorrana	lead-rtva-017-simo-duro	andorrana	territorial	1	1	lead-rtva-017__25__andorrana.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::bueno	lead-rtva-017-simo-duro	bueno	discurs	3	4	lead-rtva-017__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::bé	lead-rtva-017-simo-duro	bé	discurs	25	19	lead-rtva-017__06__b.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::camp	lead-rtva-017-simo-duro	camp	territori	6	1	lead-rtva-017__43__camp.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::casa	lead-rtva-017-simo-duro	casa	parentiu	45	37	lead-rtva-017__44__casa.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::clar	lead-rtva-017-simo-duro	clar	discurs	12	7	lead-rtva-017__07__clar.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::conseller	lead-rtva-017-simo-duro	conseller	institucions	12	7	lead-rtva-017__51__conseller.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::conseller general	lead-rtva-017-simo-duro	conseller general	institucions	4	1	lead-rtva-017__50__conseller-general.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::de fet	lead-rtva-017-simo-duro	de fet	discurs	2	1	lead-rtva-017__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::delegat permanent	lead-rtva-017-simo-duro	delegat permanent	institucions	2	2	lead-rtva-017__57__delegat-permanent.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::diguem	lead-rtva-017-simo-duro	diguem	discurs	5	4	lead-rtva-017__09__diguem.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::doncs	lead-rtva-017-simo-duro	doncs	discurs	51	52	lead-rtva-017__10__doncs.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::escola	lead-rtva-017-simo-duro	escola	educació	7	44	lead-rtva-017__37__escola.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::escola francesa	lead-rtva-017-simo-duro	escola francesa	educació	1	1	lead-rtva-017__38__escola-francesa.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::evidentment	lead-rtva-017-simo-duro	evidentment	discurs	6	5	lead-rtva-017__11__evidentment.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::gent gran	lead-rtva-017-simo-duro	gent gran	societat	2	5	lead-rtva-017__68__gent-gran.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::llavors	lead-rtva-017-simo-duro	llavors	discurs	12	1	lead-rtva-017__12__llavors.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::mestre	lead-rtva-017-simo-duro	mestre	educació	16	17	lead-rtva-017__36__mestre.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::mos	lead-rtva-017-simo-duro	mos	morfosintaxi	5	1	lead-rtva-017__64__mos.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::nacionalitat	lead-rtva-017-simo-duro	nacionalitat	institucions	2	1	lead-rtva-017__54__nacionalitat.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::no?	lead-rtva-017-simo-duro	no?	discurs	7	10	lead-rtva-017__13__no.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::o sigui	lead-rtva-017-simo-duro	o sigui	discurs	2	1	lead-rtva-017__14__o-sigui.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::parròquia	lead-rtva-017-simo-duro	parròquia	territorial	3	1	lead-rtva-017__33__parr-quia.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::per tant	lead-rtva-017-simo-duro	per tant	discurs	6	5	lead-rtva-017__15__per-tant.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::perquè	lead-rtva-017-simo-duro	perquè	discurs	51	45	lead-rtva-017__16__perqu.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::poble	lead-rtva-017-simo-duro	poble	territori	6	7	lead-rtva-017__65__poble.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::vull dir	lead-rtva-017-simo-duro	vull dir	discurs	3	3	lead-rtva-017__17__vull-dir.wav	consens textual; pendent d'audició
lead-rtva-017-simo-duro::és a dir	lead-rtva-017-simo-duro	és a dir	discurs	11	8	lead-rtva-017__18__s-a-dir.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::Andorra	lead-rtva-018-ricard-fiter	Andorra	toponim	19	6	lead-rtva-018__54__andorra.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::Consell General	lead-rtva-018-ricard-fiter	Consell General	institucions	8	6	lead-rtva-018__48__consell-general.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::Constitució	lead-rtva-018-ricard-fiter	Constitució	institucions	2	1	lead-rtva-018__72__constituci.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::Lliga Andorrana	lead-rtva-018-ricard-fiter	Lliga Andorrana	institucions	1	1	lead-rtva-018__41__lliga-andorrana.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::Sant Julià	lead-rtva-018-ricard-fiter	Sant Julià	territorial	7	1	lead-rtva-018__23__sant-juli.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::a nivell	lead-rtva-018-ricard-fiter	a nivell	discurs	3	2	lead-rtva-018__01__a-nivell.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::a veure	lead-rtva-018-ricard-fiter	a veure	discurs	4	4	lead-rtva-018__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::administració	lead-rtva-018-ricard-fiter	administració	institucions	30	2	lead-rtva-018__44__administraci.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::advocat	lead-rtva-018-ricard-fiter	advocat	professió	5	2	lead-rtva-018__36__advocat.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::ambaixador	lead-rtva-018-ricard-fiter	ambaixador	institucions	4	1	lead-rtva-018__50__ambaixador.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::andorrana	lead-rtva-018-ricard-fiter	andorrana	territorial	1	1	lead-rtva-018__25__andorrana.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::bueno	lead-rtva-018-ricard-fiter	bueno	discurs	15	9	lead-rtva-018__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::bé	lead-rtva-018-ricard-fiter	bé	discurs	20	33	lead-rtva-018__06__b.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::català	lead-rtva-018-ricard-fiter	català	sociolingüística	4	3	lead-rtva-018__68__catal.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::ciutadà	lead-rtva-018-ricard-fiter	ciutadà	institucions	9	5	lead-rtva-018__43__ciutad.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::clar	lead-rtva-018-ricard-fiter	clar	discurs	20	19	lead-rtva-018__07__clar.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::comú	lead-rtva-018-ricard-fiter	comú	territorial	4	4	lead-rtva-018__29__com.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::de fet	lead-rtva-018-ricard-fiter	de fet	discurs	2	4	lead-rtva-018__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::diguem	lead-rtva-018-ricard-fiter	diguem	discurs	2	1	lead-rtva-018__09__diguem.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::doncs	lead-rtva-018-ricard-fiter	doncs	discurs	3	4	lead-rtva-018__10__doncs.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::dret	lead-rtva-018-ricard-fiter	dret	institucions	7	2	lead-rtva-018__37__dret.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::drets humans	lead-rtva-018-ricard-fiter	drets humans	institucions	6	6	lead-rtva-018__38__drets-humans.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::drets i llibertats	lead-rtva-018-ricard-fiter	drets i llibertats	institucions	3	1	lead-rtva-018__39__drets-i-llibertats.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::emigració	lead-rtva-018-ricard-fiter	emigració	societat	1	1	lead-rtva-018__58__emigraci.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::expedient	lead-rtva-018-ricard-fiter	expedient	administració	2	2	lead-rtva-018__66__expedient.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::francès	lead-rtva-018-ricard-fiter	francès	contacte	1	1	lead-rtva-018__69__franc-s.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::immigració	lead-rtva-018-ricard-fiter	immigració	societat	3	3	lead-rtva-018__57__immigraci.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::llavors	lead-rtva-018-ricard-fiter	llavors	discurs	10	2	lead-rtva-018__12__llavors.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::llibertat	lead-rtva-018-ricard-fiter	llibertat	institucions	2	3	lead-rtva-018__67__llibertat.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::memòria	lead-rtva-018-ricard-fiter	memòria	cultura	5	5	lead-rtva-018__73__mem-ria.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::no?	lead-rtva-018-ricard-fiter	no?	discurs	28	21	lead-rtva-018__13__no.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::per tant	lead-rtva-018-ricard-fiter	per tant	discurs	5	6	lead-rtva-018__15__per-tant.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::perquè	lead-rtva-018-ricard-fiter	perquè	discurs	30	27	lead-rtva-018__16__perqu.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::poble	lead-rtva-018-ricard-fiter	poble	territori	29	26	lead-rtva-018__71__poble.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::refugiats	lead-rtva-018-ricard-fiter	refugiats	societat	10	9	lead-rtva-018__60__refugiats.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::secretari general	lead-rtva-018-ricard-fiter	secretari general	institucions	4	4	lead-rtva-018__47__secretari-general.wav	consens textual; pendent d'audició
lead-rtva-018-ricard-fiter::és a dir	lead-rtva-018-ricard-fiter	és a dir	discurs	20	5	lead-rtva-018__18__s-a-dir.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::Andorra	lead-rtva-019-lisa-cruz	Andorra	toponim	1	1	lead-rtva-019__53__andorra.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::a veure	lead-rtva-019-lisa-cruz	a veure	discurs	2	1	lead-rtva-019__02__a-veure.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::activa	lead-rtva-019-lisa-cruz	activa	societat	6	3	lead-rtva-019__72__activa.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::bueno	lead-rtva-019-lisa-cruz	bueno	discurs	1	3	lead-rtva-019__05__bueno.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::bé	lead-rtva-019-lisa-cruz	bé	discurs	4	2	lead-rtva-019__06__b.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::clar	lead-rtva-019-lisa-cruz	clar	discurs	5	1	lead-rtva-019__07__clar.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::col·lectiu	lead-rtva-019-lisa-cruz	col·lectiu	societat	2	2	lead-rtva-019__57__col-lectiu.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::comprar	lead-rtva-019-lisa-cruz	comprar	economia	4	4	lead-rtva-019__42__comprar.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::comunicació	lead-rtva-019-lisa-cruz	comunicació	societat	1	1	lead-rtva-019__63__comunicaci.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::comuns	lead-rtva-019-lisa-cruz	comuns	territorial	4	1	lead-rtva-019__28__comuns.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::comú	lead-rtva-019-lisa-cruz	comú	territorial	3	2	lead-rtva-019__29__com.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::de fet	lead-rtva-019-lisa-cruz	de fet	discurs	4	3	lead-rtva-019__08__de-fet.wav	consens textual; pendent d'audició
lead-rtva-019-lisa-cruz::doncs	lead-rtva-019-lisa-cruz	doncs	discurs	2	2	lead-rtva-019__10__doncs.wav	consens textual; pendent d'audició
