origen	desti	relacio	pes	formes_compartides	evidencia
pa-006	pa-056	semblança textual provisional	5	aleshores,bé,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-006	pa-057	semblança textual provisional	4	bé,diguem,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-006	pa-060	semblança textual provisional	3	de fet,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-006	pa-062	semblança textual provisional	3	diguem,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-006	pa-063	semblança textual provisional	5	bé,clar,doncs,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-006	pa-064	semblança textual provisional	4	bé,clar,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-006	pa-065	semblança textual provisional	6	aleshores,bé,clar,doncs,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-006	pa-066	semblança textual provisional	3	bé,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-008	semblança textual provisional	5	a veure,bé,clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-009	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-010	semblança textual provisional	5	clar,doncs,llavors,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-011	semblança textual provisional	6	a veure,bé,doncs,evidentment,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-013	semblança textual provisional	4	bé,doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-014	semblança textual provisional	5	a veure,bé,clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-015	semblança textual provisional	4	bé,doncs,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-016	semblança textual provisional	8	a veure,bé,clar,doncs,evidentment,llavors,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-017	semblança textual provisional	6	clar,doncs,evidentment,llavors,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-018	semblança textual provisional	3	diguem,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-019	semblança textual provisional	6	bé,clar,diguem,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-020	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-021	semblança textual provisional	6	a veure,bé,doncs,evidentment,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-022	semblança textual provisional	6	a veure,bé,clar,evidentment,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-023	semblança textual provisional	5	a veure,bé,llavors,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-024	semblança textual provisional	3	clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-025	semblança textual provisional	5	a veure,clar,diguem,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-026	semblança textual provisional	3	a veure,bé,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-027	semblança textual provisional	5	clar,diguem,evidentment,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-028	semblança textual provisional	4	bé,clar,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-030	semblança textual provisional	6	a veure,bé,doncs,evidentment,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-031	semblança textual provisional	4	a veure,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-032	semblança textual provisional	4	bé,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-033	semblança textual provisional	6	bé,clar,diguem,llavors,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-034	semblança textual provisional	4	a veure,bé,diguem,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-035	semblança textual provisional	3	doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-036	semblança textual provisional	6	a veure,bé,clar,doncs,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-037	semblança textual provisional	6	bé,clar,diguem,doncs,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-038	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-039	semblança textual provisional	3	bé,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-041	semblança textual provisional	5	a veure,bé,clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-045	semblança textual provisional	7	a veure,bé,clar,doncs,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-046	semblança textual provisional	5	bé,diguem,doncs,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-048	semblança textual provisional	5	a veure,bé,doncs,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-049	semblança textual provisional	7	a veure,bé,clar,diguem,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-054	semblança textual provisional	3	a veure,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-055	semblança textual provisional	3	a veure,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-056	semblança textual provisional	7	a veure,bé,clar,doncs,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-057	semblança textual provisional	4	bé,diguem,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-058	semblança textual provisional	3	diguem,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-059	semblança textual provisional	4	clar,evidentment,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-060	semblança textual provisional	5	a veure,doncs,llavors,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-061	semblança textual provisional	4	a veure,bé,evidentment,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-062	semblança textual provisional	3	diguem,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-063	semblança textual provisional	6	a veure,bé,clar,doncs,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-064	semblança textual provisional	5	a veure,bé,clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-065	semblança textual provisional	5	bé,clar,doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-007	pa-066	semblança textual provisional	4	bé,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-009	semblança textual provisional	3	bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-010	semblança textual provisional	4	clar,de fet,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-011	semblança textual provisional	5	a veure,bé,de fet,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-012	semblança textual provisional	3	aleshores,bé,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-013	semblança textual provisional	3	bé,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-014	semblança textual provisional	4	a veure,bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-016	semblança textual provisional	6	a veure,bé,clar,de fet,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-017	semblança textual provisional	3	clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-019	semblança textual provisional	3	bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-020	semblança textual provisional	3	bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-021	semblança textual provisional	4	a veure,bé,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-022	semblança textual provisional	5	a veure,bé,clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-023	semblança textual provisional	5	a veure,bé,de fet,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-024	semblança textual provisional	3	clar,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-025	semblança textual provisional	5	a veure,aleshores,clar,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-026	semblança textual provisional	3	a veure,bé,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-027	semblança textual provisional	4	clar,de fet,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-028	semblança textual provisional	3	bé,clar,de fet	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-030	semblança textual provisional	4	a veure,aleshores,bé,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-031	semblança textual provisional	5	a veure,aleshores,clar,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-032	semblança textual provisional	4	aleshores,bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-033	semblança textual provisional	5	bé,clar,de fet,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-034	semblança textual provisional	3	a veure,bé,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-036	semblança textual provisional	4	a veure,bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-037	semblança textual provisional	3	bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-038	semblança textual provisional	3	bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-008	pa-041	semblança textual provisional	4	a veure,bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
