origen	desti	relacio	pes	formes_compartides	evidencia
pa-008	pa-062	semblança textual provisional	6	bé,clar,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-008	pa-063	semblança textual provisional	5	a veure,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-008	pa-064	semblança textual provisional	6	a veure,bé,clar,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-008	pa-065	semblança textual provisional	6	a veure,bé,clar,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-008	pa-066	semblança textual provisional	3	bé,de fet,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-010	semblança textual provisional	4	bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-011	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-012	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-013	semblança textual provisional	3	doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-014	semblança textual provisional	6	bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-015	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-016	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-017	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-018	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-019	semblança textual provisional	5	bé,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-020	semblança textual provisional	4	bé,clar,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-021	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-022	semblança textual provisional	5	bé,clar,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-025	semblança textual provisional	6	bé,clar,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-026	semblança textual provisional	6	bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-027	semblança textual provisional	6	bé,clar,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-028	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-029	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-030	semblança textual provisional	4	bé,clar,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-031	semblança textual provisional	3	bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-032	semblança textual provisional	4	bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-033	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-034	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-035	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-036	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-037	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-038	semblança textual provisional	6	bé,clar,diguem,doncs,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-039	semblança textual provisional	6	bé,clar,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-040	semblança textual provisional	4	bé,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-041	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-045	semblança textual provisional	6	bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-046	semblança textual provisional	7	bé,clar,diguem,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-048	semblança textual provisional	4	bé,clar,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-049	semblança textual provisional	6	bé,clar,diguem,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-055	semblança textual provisional	6	bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-056	semblança textual provisional	6	bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-057	semblança textual provisional	4	bé,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-058	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-059	semblança textual provisional	5	bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-060	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-061	semblança textual provisional	6	bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-062	semblança textual provisional	7	bé,clar,diguem,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-063	semblança textual provisional	5	bé,clar,doncs,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-064	semblança textual provisional	6	bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-065	semblança textual provisional	5	bé,clar,doncs,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-009	pa-066	semblança textual provisional	3	bé,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-011	semblança textual provisional	5	bé,de fet,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-012	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-013	semblança textual provisional	3	doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-014	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-015	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-016	semblança textual provisional	6	bé,clar,de fet,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-017	semblança textual provisional	6	bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-018	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-019	semblança textual provisional	6	bé,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-020	semblança textual provisional	3	bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-021	semblança textual provisional	6	bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-022	semblança textual provisional	7	bé,clar,crec,de fet,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-023	semblança textual provisional	6	bé,crec,de fet,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-025	semblança textual provisional	7	bé,clar,crec,de fet,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-026	semblança textual provisional	6	bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-027	semblança textual provisional	8	bé,clar,crec,de fet,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-028	semblança textual provisional	6	bé,clar,de fet,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-029	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-030	semblança textual provisional	5	bé,clar,crec,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-031	semblança textual provisional	5	bé,clar,crec,de fet,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-032	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-033	semblança textual provisional	5	bé,clar,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-034	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-035	semblança textual provisional	6	bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-036	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-037	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-038	semblança textual provisional	6	bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-039	semblança textual provisional	5	bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-040	semblança textual provisional	5	bé,crec,de fet,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-041	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-043	semblança textual provisional	3	crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-045	semblança textual provisional	6	bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-046	semblança textual provisional	5	bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-048	semblança textual provisional	6	bé,clar,crec,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-049	semblança textual provisional	5	bé,clar,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-055	semblança textual provisional	6	bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-056	semblança textual provisional	6	bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-057	semblança textual provisional	6	bé,de fet,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-058	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-059	semblança textual provisional	6	bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-060	semblança textual provisional	6	bé,crec,de fet,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-061	semblança textual provisional	6	bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-062	semblança textual provisional	6	bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-063	semblança textual provisional	6	bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-064	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-065	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-010	pa-066	semblança textual provisional	5	bé,crec,de fet,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-012	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-013	semblança textual provisional	3	doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-014	semblança textual provisional	4	bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-015	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-016	semblança textual provisional	5	a veure,bé,de fet,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-017	semblança textual provisional	4	bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-018	semblança textual provisional	5	a veure,bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-019	semblança textual provisional	4	bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-021	semblança textual provisional	5	a veure,bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-022	semblança textual provisional	5	a veure,bé,de fet,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-023	semblança textual provisional	5	a veure,bé,de fet,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-025	semblança textual provisional	6	a veure,bé,de fet,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-026	semblança textual provisional	5	a veure,bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-027	semblança textual provisional	5	bé,de fet,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-028	semblança textual provisional	4	bé,de fet,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-029	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-030	semblança textual provisional	4	a veure,bé,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-031	semblança textual provisional	4	a veure,bé,de fet,perquè	consens entre dos ASR; revisió auditiva pendent
pa-011	pa-032	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
